sku,image,gallery,status,color,fynd_uid
5045558476841,5045558476841_1.jpg,"5045558476841_1.jpg,5045558476841_2.jpg,5045558476841_3.jpg,5045558476841_4.jpg,5045558476841_5.jpg,5045558476841_6.jpg,5045558476841_7.jpg,5045558476841_8.jpg,5045558476841_9.jpg,5045558476841_11.jpg",active,Black,7584349
5045626744407,5045626744407_1.jpg,"5045626744407_1.jpg,5045626744407_3.jpg,5045626744407_4.jpg,5045626744407_5.jpg,5045626744407_6.jpg,5045626744407_7.jpg,5045626744407_8.jpg,5045626744407_9.jpg,5045626744407_11.jpg",active,Brown,8061496
5045627439722,5045627439722_1.jpg,"5045627439722_1.jpg,5045627439722_2.jpg,5045627439722_3.jpg,5045627439722_4.jpg,5045627439722_5.jpg,5045627439722_6.jpg,5045627439722_7.jpg,5045627439722_8.jpg,5045627439722_9.jpg,5045627439722_10.jpg,5045627439722_11.jpg",active,Pink,8061532
5045625822519,5045625822519_1.jpg,"5045625822519_1.jpg,5045625822519_2.jpg,5045625822519_3.jpg,5045625822519_4.jpg,5045625822519_5.jpg,5045625822519_6.jpg,5045625822519_7.jpg,5045625822519_8.jpg,5045625822519_11.jpg",inactive,Black,8061503
5045624601849,5045624601849_1.jpg,"5045624601849_1.jpg,5045624601849_2.jpg,5045624601849_3.jpg,5045624601849_4.jpg,5045624601849_5.jpg,5045624601849_6.jpg,5045624601849_7.jpg,5045624601849_8.jpg,5045624601849_9.jpg,5045624601849_10.jpg,5045624601849_11.jpg",active,Brown,8061490
5045627442098,5045627442098_1.jpg,"5045627442098_1.jpg,5045627442098_2.jpg,5045627442098_3.jpg,5045627442098_4.jpg,5045627442098_5.jpg,5045627442098_6.jpg,5045627442098_7.jpg,5045627442098_8.jpg,5045627442098_11.jpg",active,Brown,8061584
5045558679716,5045558679716_1.jpg,"5045558679716_1.jpg,5045558679716_2.jpg,5045558679716_3.jpg,5045558679716_4.jpg,5045558679716_5.jpg,5045558679716_6.jpg,5045558679716_7.jpg,5045558679716_8.jpg,5045558679716_9.jpg,5045558679716_10.jpg,5045558679716_11.jpg",active,Beige,8061554
5045625149982,5045625149982_1.jpg,"5045625149982_1.jpg,5045625149982_2.jpg,5045625149982_3.jpg,5045625149982_4.jpg,5045625149982_5.jpg,5045625149982_6.jpg,5045625149982_7.jpg,5045625149982_8.jpg,5045625149982_11.jpg",active,Brown,8061616
5045626033952,5045626033952_1.jpg,"5045626033952_1.jpg,5045626033952_2.jpg,5045626033952_3.jpg,5045626033952_4.jpg,5045626033952_5.jpg,5045626033952_6.jpg,5045626033952_7.jpg,5045626033952_8.jpg,5045626033952_9.jpg,5045626033952_11.jpg",active,Black,8061637
5045621466977,5045621466977_1.jpg,"5045621466977_1.jpg,5045621466977_2.jpg,5045621466977_3.jpg,5045621466977_4.jpg,5045621466977_5.jpg,5045621466977_6.jpg,5045621466977_7.jpg,5045621466977_8.jpg,5045621466977_9.jpg,5045621466977_11.jpg",active,Brown,7854973
5045626744100,5045626744100_1.jpg,"5045626744100_1.jpg,5045626744100_2.jpg,5045626744100_3.jpg,5045626744100_4.jpg,5045626744100_5.jpg,5045626744100_6.jpg,5045626744100_7.jpg,5045626744100_11.jpg",active,Brown,8061621
5045627480731,5045627480731_1.jpg,"5045627480731_1.jpg,5045627480731_2.jpg,5045627480731_3.jpg,5045627480731_4.jpg,5045627480731_5.jpg,5045627480731_6.jpg,5045627480731_7.jpg,5045627480731_11.jpg",active,Brown,8061625
5045625795400,5045625795400_1.jpg,"5045625795400_1.jpg,5045625795400_2.jpg,5045625795400_3.jpg,5045625795400_4.jpg,5045625795400_5.jpg,5045625795400_6.jpg,5045625795400_7.jpg,5045625795400_8.jpg,5045625795400_9.jpg,5045625795400_10.jpg,5045625795400_11.jpg",active,Green,8061608
5045626288499,5045626288499_1.jpg,"5045626288499_1.jpg,5045626288499_2.jpg,5045626288499_3.jpg,5045626288499_4.jpg,5045626288499_5.jpg,5045626288499_6.jpg,5045626288499_7.jpg,5045626288499_8.jpg,5045626288499_9.jpg,5045626288499_10.jpg,5045626288499_11.jpg",active,Black,8061488
5045627440117,5045627440117_1.jpg,"5045627440117_1.jpg,5045627440117_2.jpg,5045627440117_3.jpg,5045627440117_4.jpg,5045627440117_5.jpg,5045627440117_6.jpg,5045627440117_7.jpg,5045627440117_8.jpg,5045627440117_9.jpg,5045627440117_11.jpg",active,Pink,8061493
5045625756869,5045625756869_1.jpg,"5045625756869_1.jpg,5045625756869_2.jpg,5045625756869_3.jpg,5045625756869_5.jpg,5045625756869_6.jpg,5045625756869_7.jpg,5045625756869_8.jpg,5045625756869_9.jpg,5045625756869_11.jpg",inactive,Red,8061512
5045626744346,5045626744346_1.jpg,"5045626744346_1.jpg,5045626744346_2.jpg,5045626744346_3.jpg,5045626744346_4.jpg,5045626744346_5.jpg,5045626744346_6.jpg,5045626744346_7.jpg,5045626744346_8.jpg,5045626744346_9.jpg,5045626744346_10.jpg,5045626744346_11.jpg",active,Black,8061566
5045626034379,5045626034379_1.jpg,"5045626034379_1.jpg,5045626034379_2.jpg,5045626034379_3.jpg,5045626034379_4.jpg,5045626034379_5.jpg,5045626034379_6.jpg,5045626034379_7.jpg,5045626034379_8.jpg,5045626034379_9.jpg,5045626034379_10.jpg,5045626034379_11.jpg",active,Grey,8061579
5045621146725,5045621146725_1.jpg,"5045621146725_1.jpg,5045621146725_2.jpg,5045621146725_3.jpg,5045621146725_4.jpg,5045621146725_5.jpg,5045621146725_6.jpg,5045621146725_7.jpg,5045621146725_8.jpg,5045621146725_9.jpg,5045621146725_11.jpg",active,Black,8061556
5045625822694,5045625822694_1.jpg,"5045625822694_1.jpg,5045625822694_2.jpg,5045625822694_3.jpg,5045625822694_4.jpg,5045625822694_5.jpg,5045625822694_6.jpg,5045625822694_7.jpg,5045625822694_8.jpg,5045625822694_11.jpg",inactive,Brown,8061555
5045626744131,5045626744131_1.jpg,"5045626744131_1.jpg,5045626744131_2.jpg,5045626744131_3.jpg,5045626744131_4.jpg,5045626744131_5.jpg,5045626744131_6.jpg,5045626744131_7.jpg,5045626744131_8.jpg,5045626744131_9.jpg,5045626744131_11.jpg",active,Black,8061527
5045626289335,5045626289335_1.jpg,"5045626289335_1.jpg,5045626289335_2.jpg,5045626289335_3.jpg,5045626289335_4.jpg,5045626289335_5.jpg,5045626289335_6.jpg,5045626289335_7.jpg,5045626289335_8.jpg,5045626289335_9.jpg,5045626289335_10.jpg,5045626289335_11.jpg",active,Blue,8061526
5045627086575,5045627086575_1.jpg,"5045627086575_1.jpg,5045627086575_2.jpg,5045627086575_3.jpg,5045627086575_4.jpg,5045627086575_5.jpg,5045627086575_6.jpg,5045627086575_7.jpg,5045627086575_8.jpg,5045627086575_9.jpg,5045627086575_11.jpg",active,Beige,8061572
5045627557495,5045627557495_1.jpg,"5045627557495_1.jpg,5045627557495_2.jpg,5045627557495_3.jpg,5045627557495_4.jpg,5045627557495_5.jpg,5045627557495_6.jpg,5045627557495_7.jpg,5045627557495_8.jpg,5045627557495_9.jpg,5045627557495_10.jpg,5045627557495_11.jpg",active,Miscellaneous,8061583
5045625942743,5045625942743_1.jpg,"5045625942743_1.jpg,5045625942743_2.jpg,5045625942743_3.jpg,5045625942743_4.jpg,5045625942743_5.jpg,5045625942743_6.jpg,5045625942743_7.jpg,5045625942743_8.jpg,5045625942743_9.jpg,5045625942743_10.jpg,5045625942743_11.jpg",active,Yellow,8061588
5045620806736,5045620806736_1.jpg,"5045620806736_1.jpg,5045620806736_2.jpg,5045620806736_3.jpg,5045620806736_4.jpg,5045620806736_5.jpg,5045620806736_6.jpg,5045620806736_7.jpg,5045620806736_8.jpg,5045620806736_9.jpg,5045620806736_10.jpg,5045620806736_11.jpg",active,Blue,8061520
5045626855066,5045626855066_1.jpg,"5045626855066_1.jpg,5045626855066_2.jpg,5045626855066_3.jpg,5045626855066_4.jpg,5045626855066_5.jpg,5045626855066_6.jpg,5045626855066_7.jpg,5045626855066_8.jpg,5045626855066_9.jpg,5045626855066_10.jpg,5045626855066_11.jpg",active,Black,8061543
5045627440568,5045627440568_1.jpg,"5045627440568_1.jpg,5045627440568_2.jpg,5045627440568_3.jpg,5045627440568_4.jpg,5045627440568_5.jpg,5045627440568_6.jpg,5045627440568_7.jpg,5045627440568_8.jpg,5045627440568_9.jpg,5045627440568_11.jpg",active,Brown,8061498
5045622057334,5045622057334_1.jpg,"5045622057334_1.jpg,5045622057334_2.jpg,5045622057334_3.jpg,5045622057334_4.jpg,5045622057334_5.jpg,5045622057334_6.jpg,5045622057334_11.jpg",active,Red,8061652
5045627442067,5045627442067_1.jpg,"5045627442067_1.jpg,5045627442067_2.jpg,5045627442067_3.jpg,5045627442067_4.jpg,5045627442067_5.jpg,5045627442067_6.jpg,5045627442067_7.jpg,5045627442067_8.jpg,5045627442067_9.jpg,5045627442067_11.jpg",active,Black,8061651
5045621761126,5045621761126_1.jpg,"5045621761126_1.jpg,5045621761126_2.jpg,5045621761126_3.jpg,5045621761126_4.jpg,5045621761126_5.jpg,5045621761126_6.jpg,5045621761126_7.jpg,5045621761126_8.jpg,5045621761126_9.jpg,5045621761126_10.jpg,5045621761126_11.jpg",active,Grey,8061504
5045624602358,5045624602358_1.jpg,"5045624602358_1.jpg,5045624602358_2.jpg,5045624602358_3.jpg,5045624602358_4.jpg,5045624602358_5.jpg,5045624602358_6.jpg,5045624602358_7.jpg,5045624602358_8.jpg,5045624602358_9.jpg,5045624602358_10.jpg,5045624602358_11.jpg",active,Beige,8061525
5045625760224,5045625760224_1.jpg,"5045625760224_1.jpg,5045625760224_2.jpg,5045625760224_3.jpg,5045625760224_4.jpg,5045625760224_5.jpg,5045625760224_6.jpg,5045625760224_7.jpg,5045625760224_8.jpg,5045625760224_11.jpg",inactive,Brown,8061528
5045625942477,5045625942477_1.jpg,"5045625942477_1.jpg,5045625942477_2.jpg,5045625942477_3.jpg,5045625942477_5.jpg,5045625942477_6.jpg,5045625942477_7.jpg,5045625942477_8.jpg,5045625942477_9.jpg,5045625942477_11.jpg",active,Yellow,8061560
5045626883922,5045626883922_1.jpg,"5045626883922_1.jpg,5045626883922_2.jpg,5045626883922_3.jpg,5045626883922_4.jpg,5045626883922_5.jpg,5045626883922_6.jpg,5045626883922_7.jpg,5045626883922_8.jpg,5045626883922_9.jpg,5045626883922_10.jpg,5045626883922_11.jpg",active,Black,8061542
5045622982971,5045622982971_1.jpg,"5045622982971_1.jpg,5045622982971_2.jpg,5045622982971_3.jpg,5045622982971_4.jpg,5045622982971_5.jpg,5045622982971_6.jpg,5045622982971_7.jpg,5045622982971_8.jpg,5045622982971_9.jpg,5045622982971_10.jpg,5045622982971_11.jpg",inactive,Brown,8061619
5045626743653,5045626743653_1.jpg,"5045626743653_1.jpg,5045626743653_2.jpg,5045626743653_3.jpg,5045626743653_4.jpg,5045626743653_5.jpg,5045626743653_6.jpg,5045626743653_7.jpg,5045626743653_8.jpg,5045626743653_9.jpg,5045626743653_11.jpg",active,Pink,8061582
5045626025797,5045626025797_1.jpg,"5045626025797_1.jpg,5045626025797_2.jpg,5045626025797_3.jpg,5045626025797_4.jpg,5045626025797_5.jpg,5045626025797_6.jpg,5045626025797_7.jpg,5045626025797_8.jpg,5045626025797_9.jpg,5045626025797_10.jpg,5045626025797_11.jpg",active,Yellow,8061489
5045625756890,5045625756890_1.jpg,"5045625756890_1.jpg,5045625756890_2.jpg,5045625756890_3.jpg,5045625756890_4.jpg,5045625756890_5.jpg,5045625756890_6.jpg,5045625756890_7.jpg,5045625756890_8.jpg,5045625756890_9.jpg,5045625756890_10.jpg,5045625756890_11.jpg",inactive,Green,8061487
5045558764719,5045558764719_1.jpg,"5045558764719_1.jpg,5045558764719_2.jpg,5045558764719_3.jpg,5045558764719_4.jpg,5045558764719_5.jpg,5045558764719_6.jpg,5045558764719_7.jpg,5045558764719_8.jpg,5045558764719_11.jpg",active,Brown,8061492
5045625760347,5045625760347_1.jpg,"5045625760347_1.jpg,5045625760347_2.jpg,5045625760347_3.jpg,5045625760347_4.jpg,5045625760347_5.jpg,5045625760347_6.jpg,5045625760347_7.jpg,5045625760347_8.jpg,5045625760347_9.jpg,5045625760347_10.jpg,5045625760347_11.jpg",active,Green,8061550
5045622354280,5045622354280_1.jpg,"5045622354280_1.jpg,5045622354280_2.jpg,5045622354280_3.jpg,5045622354280_4.jpg,5045622354280_5.jpg,5045622354280_6.jpg,5045622354280_7.jpg,5045622354280_8.jpg,5045622354280_9.jpg,5045622354280_11.jpg",active,Black,8061500
5045627439999,5045627439999_1.jpg,"5045627439999_1.jpg,5045627439999_2.jpg,5045627439999_3.jpg,5045627439999_4.jpg,5045627439999_5.jpg,5045627439999_6.jpg,5045627439999_7.jpg,5045627439999_8.jpg,5045627439999_9.jpg,5045627439999_10.jpg,5045627439999_11.jpg",active,Black,8061544
5045626288673,5045626288673_1.jpg,"5045626288673_1.jpg,5045626288673_2.jpg,5045626288673_3.jpg,5045626288673_4.jpg,5045626288673_5.jpg,5045626288673_6.jpg,5045626288673_7.jpg,5045626288673_8.jpg,5045626288673_9.jpg,5045626288673_10.jpg,5045626288673_11.jpg",active,Brown,8061521
5045625761184,5045625761184_1.jpg,"5045625761184_1.jpg,5045625761184_2.jpg,5045625761184_3.jpg,5045625761184_4.jpg,5045625761184_5.jpg,5045625761184_6.jpg,5045625761184_7.jpg,5045625761184_8.jpg,5045625761184_9.jpg,5045625761184_10.jpg,5045625761184_11.jpg",inactive,Red,8061531
5045627557761,5045627557761_1.jpg,"5045627557761_1.jpg,5045627557761_2.jpg,5045627557761_3.jpg,5045627557761_4.jpg,5045627557761_5.jpg,5045627557761_6.jpg,5045627557761_11.jpg",active,Miscellaneous,8061561
5045623409552,5045623409552_1.jpg,"5045623409552_1.jpg,5045623409552_2.jpg,5045623409552_3.jpg,5045623409552_4.jpg,5045623409552_5.jpg,5045623409552_6.jpg,5045623409552_7.jpg,5045623409552_8.jpg,5045623409552_9.jpg,5045623409552_10.jpg,5045623409552_11.jpg",active,Brown,8061601
5045625910094,5045625910094_1.jpg,"5045625910094_1.jpg,5045625910094_2.jpg,5045625910094_3.jpg,5045625910094_4.jpg,5045625910094_5.jpg,5045625910094_6.jpg,5045625910094_7.jpg,5045625910094_8.jpg,5045625910094_9.jpg,5045625910094_10.jpg,5045625910094_11.jpg",active,White,8061522
5045626744797,5045626744797_1.jpg,"5045626744797_1.jpg,5045626744797_2.jpg,5045626744797_3.jpg,5045626744797_4.jpg,5045626744797_5.jpg,5045626744797_6.jpg,5045626744797_7.jpg,5045626744797_8.jpg,5045626744797_9.jpg,5045626744797_10.jpg,5045626744797_11.jpg",active,Brown,8061565
5045624461344,5045624461344_1.jpg,"5045624461344_1.jpg,5045624461344_2.jpg,5045624461344_3.jpg,5045624461344_4.jpg,5045624461344_5.jpg,5045624461344_6.jpg,5045624461344_7.jpg,5045624461344_8.jpg,5045624461344_11.jpg",active,Brown,8061486
5045627377581,5045627377581_1.jpg,"5045627377581_1.jpg,5045627377581_2.jpg,5045627377581_3.jpg,5045627377581_4.jpg,5045627377581_5.jpg,5045627377581_6.jpg,5045627377581_7.jpg,5045627377581_8.jpg,5045627377581_9.jpg,5045627377581_10.jpg,5045627377581_11.jpg",active,Black,8061519
5045623909939,5045623909939_1.jpg,"5045623909939_1.jpg,5045623909939_2.jpg,5045623909939_3.jpg,5045623909939_4.jpg,5045623909939_5.jpg,5045623909939_6.jpg,5045623909939_7.jpg,5045623909939_8.jpg,5045623909939_9.jpg,5045623909939_10.jpg,5045623909939_11.jpg",active,Black,8061494
5045625939989,5045625939989_1.jpg,"5045625939989_1.jpg,5045625939989_2.jpg,5045625939989_3.jpg,5045625939989_4.jpg,5045625939989_5.jpg,5045625939989_6.jpg,5045625939989_7.jpg,5045625939989_8.jpg,5045625939989_11.jpg",active,Brown,8061570
5045627439753,5045627439753_1.jpg,"5045627439753_1.jpg,5045627439753_2.jpg,5045627439753_3.jpg,5045627439753_4.jpg,5045627439753_5.jpg,5045627439753_6.jpg,5045627439753_7.jpg,5045627439753_8.jpg,5045627439753_9.jpg,5045627439753_11.jpg",active,Black,8061573
5045626743950,5045626743950_1.jpg,"5045626743950_1.jpg,5045626743950_2.jpg,5045626743950_3.jpg,5045626743950_4.jpg,5045626743950_5.jpg,5045626743950_6.jpg,5045626743950_7.jpg,5045626743950_8.jpg,5045626743950_9.jpg,5045626743950_11.jpg",active,Brown,8061541
5045627440087,5045627440087_1.jpg,"5045627440087_1.jpg,5045627440087_2.jpg,5045627440087_3.jpg,5045627440087_4.jpg,5045627440087_5.jpg,5045627440087_6.jpg,5045627440087_7.jpg,5045627440087_8.jpg,5045627440087_9.jpg,5045627440087_11.jpg",active,Brown,8061558
5045626744612,5045626744612_1.jpg,"5045626744612_1.jpg,5045626744612_2.jpg,5045626744612_3.jpg,5045626744612_4.jpg,5045626744612_5.jpg,5045626744612_6.jpg,5045626744612_7.jpg,5045626744612_8.jpg,5045626744612_9.jpg,5045626744612_11.jpg",active,Brown,8061529
5045626855219,5045626855219_1.jpg,"5045626855219_1.jpg,5045626855219_2.jpg,5045626855219_3.jpg,5045626855219_4.jpg,5045626855219_5.jpg,5045626855219_6.jpg,5045626855219_7.jpg,5045626855219_8.jpg,5045626855219_9.jpg,5045626855219_11.jpg",active,Yellow,8061567
5045625756951,5045625756951_1.jpg,"5045625756951_1.jpg,5045625756951_2.jpg,5045625756951_3.jpg,5045625756951_4.jpg,5045625756951_5.jpg,5045625756951_6.jpg,5045625756951_7.jpg,5045625756951_8.jpg,5045625756951_9.jpg,5045625756951_10.jpg,5045625756951_11.jpg",inactive,Green,8061564
5045626743479,5045626743479_1.jpg,"5045626743479_1.jpg,5045626743479_2.jpg,5045626743479_3.jpg,5045626743479_4.jpg,5045626743479_5.jpg,5045626743479_6.jpg,5045626743479_7.jpg,5045626743479_8.jpg,5045626743479_9.jpg,5045626743479_11.jpg",active,Beige,8061580
5045625760286,5045625760286_1.jpg,"5045625760286_1.jpg,5045625760286_2.jpg,5045625760286_3.jpg,5045625760286_4.jpg,5045625760286_5.jpg,5045625760286_6.jpg,5045625760286_7.jpg,5045625760286_8.jpg,5045625760286_9.jpg,5045625760286_10.jpg,5045625760286_11.jpg",active,Orange,8061593
5045627557617,5045627557617_1.jpg,"5045627557617_1.jpg,5045627557617_2.jpg,5045627557617_3.jpg,5045627557617_4.jpg,5045627557617_5.jpg,5045627557617_6.jpg,5045627557617_7.jpg,5045627557617_8.jpg,5045627557617_9.jpg,5045627557617_10.jpg,5045627557617_11.jpg",active,Beige,8061517
5045625942415,5045625942415_1.jpg,"5045625942415_1.jpg,5045625942415_2.jpg,5045625942415_3.jpg,5045625942415_4.jpg,5045625942415_5.jpg,5045625942415_6.jpg,5045625942415_7.jpg,5045625942415_8.jpg,5045625942415_9.jpg,5045625942415_11.jpg",active,Black,8061513
5045626744377,5045626744377_1.jpg,"5045626744377_1.jpg,5045626744377_2.jpg,5045626744377_3.jpg,5045626744377_4.jpg,5045626744377_5.jpg,5045626744377_6.jpg,5045626744377_7.jpg,5045626744377_8.jpg,5045626744377_9.jpg,5045626744377_11.jpg",active,Brown,8061509
5045624601726,5045624601726_1.jpg,"5045624601726_1.jpg,5045624601726_2.jpg,5045624601726_3.jpg,5045624601726_4.jpg,5045624601726_5.jpg,5045624601726_6.jpg,5045624601726_7.jpg,5045624601726_8.jpg,5045624601726_9.jpg,5045624601726_11.jpg",active,Brown,8061507
5045625861273,5045625861273_1.jpg,"5045625861273_1.jpg,5045625861273_2.jpg,5045625861273_3.jpg,5045625861273_4.jpg,5045625861273_5.jpg,5045625861273_6.jpg,5045625861273_7.jpg,5045625861273_8.jpg,5045625861273_9.jpg,5045625861273_10.jpg,5045625861273_11.jpg",inactive,Green,8061548
5045626743684,5045626743684_1.jpg,"5045626743684_1.jpg,5045626743684_2.jpg,5045626743684_3.jpg,5045626743684_4.jpg,5045626743684_5.jpg,5045626743684_6.jpg,5045626743684_7.jpg,5045626743684_8.jpg,5045626743684_9.jpg,5045626743684_10.jpg,5045626743684_11.jpg",active,Beige,8061536
5045625937978,5045625937978_1.jpg,"5045625937978_1.jpg,5045625937978_2.jpg,5045625937978_3.jpg,5045625937978_4.jpg,5045625937978_5.jpg,5045625937978_6.jpg,5045625937978_7.jpg,5045625937978_8.jpg,5045625937978_9.jpg,5045625937978_10.jpg,5045625937978_11.jpg",inactive,Green,8061505
5045626743714,5045626743714_1.jpg,"5045626743714_1.jpg,5045626743714_2.jpg,5045626743714_3.jpg,5045626743714_4.jpg,5045626743714_5.jpg,5045626743714_6.jpg,5045626743714_7.jpg,5045626743714_8.jpg,5045626743714_9.jpg,5045626743714_10.jpg,5045626743714_11.jpg",active,Yellow,8061620
5045625756531,5045625756531_1.jpg,"5045625756531_1.jpg,5045625756531_2.jpg,5045625756531_3.jpg,5045625756531_4.jpg,5045625756531_5.jpg,5045625756531_6.jpg,5045625756531_7.jpg,5045625756531_8.jpg,5045625756531_9.jpg,5045625756531_10.jpg,5045625756531_11.jpg",inactive,Green,8061578
5045626289397,5045626289397_1.jpg,"5045626289397_1.jpg,5045626289397_2.jpg,5045626289397_3.jpg,5045626289397_4.jpg,5045626289397_5.jpg,5045626289397_6.jpg,5045626289397_7.jpg,5045626289397_8.jpg,5045626289397_9.jpg,5045626289397_10.jpg,5045626289397_11.jpg",active,Blue,8061585
5045627440179,5045627440179_1.jpg,"5045627440179_1.jpg,5045627440179_2.jpg,5045627440179_3.jpg,5045627440179_4.jpg,5045627440179_5.jpg,5045627440179_6.jpg,5045627440179_7.jpg,5045627440179_8.jpg,5045627440179_9.jpg,5045627440179_11.jpg",active,Brown,8061624
5045625757194,5045625757194_1.jpg,"5045625757194_1.jpg,5045625757194_2.jpg,5045625757194_3.jpg,5045625757194_4.jpg,5045625757194_5.jpg,5045625757194_6.jpg,5045625757194_7.jpg,5045625757194_8.jpg,5045625757194_9.jpg,5045625757194_10.jpg,5045625757194_11.jpg",inactive,Red,8061605
5045626034584,5045626034584_1.jpg,"5045626034584_1.jpg,5045626034584_2.jpg,5045626034584_3.jpg,5045626034584_4.jpg,5045626034584_5.jpg,5045626034584_6.jpg,5045626034584_7.jpg,5045626034584_8.jpg,5045626034584_9.jpg,5045626034584_10.jpg,5045626034584_11.jpg",active,Grey,8061491
5045626288529,5045626288529_1.jpg,"5045626288529_1.jpg,5045626288529_2.jpg,5045626288529_3.jpg,5045626288529_4.jpg,5045626288529_5.jpg,5045626288529_6.jpg,5045626288529_7.jpg,5045626288529_8.jpg,5045626288529_9.jpg,5045626288529_10.jpg,5045626288529_11.jpg",active,Brown,8061514
5045625757552,5045625757552_1.jpg,"5045625757552_1.jpg,5045625757552_2.jpg,5045625757552_3.jpg,5045625757552_4.jpg,5045625757552_5.jpg,5045625757552_6.jpg,5045625757552_7.jpg,5045625757552_8.jpg,5045625757552_9.jpg,5045625757552_10.jpg",inactive,Black,8061545
5045625213812,5045625213812_1.jpg,"5045625213812_1.jpg,5045625213812_2.jpg,5045625213812_3.jpg,5045625213812_4.jpg,5045625213812_5.jpg,5045625213812_6.jpg,5045625213812_7.jpg,5045625213812_8.jpg,5045625213812_9.jpg,5045625213812_10.jpg,5045625213812_11.jpg",active,Beige,8061537
5045626288376,5045626288376_1.jpg,"5045626288376_1.jpg,5045626288376_2.jpg,5045626288376_3.jpg,5045626288376_4.jpg,5045626288376_5.jpg,5045626288376_6.jpg,5045626288376_7.jpg,5045626288376_8.jpg,5045626288376_9.jpg,5045626288376_10.jpg,5045626288376_11.jpg",active,Brown,8061551
5045626743622,5045626743622_1.jpg,"5045626743622_1.jpg,5045626743622_2.jpg,5045626743622_3.jpg,5045626743622_4.jpg,5045626743622_5.jpg,5045626743622_6.jpg,5045626743622_7.jpg,5045626743622_8.jpg,5045626743622_9.jpg,5045626743622_11.jpg",active,Grey,8061546
5045625445015,5045625445015_1.jpg,"5045625445015_1.jpg,5045625445015_2.jpg,5045625445015_3.jpg,5045625445015_4.jpg,5045625445015_5.jpg,5045625445015_6.jpg,5045625445015_7.jpg,5045625445015_8.jpg,5045625445015_9.jpg,5045625445015_10.jpg,5045625445015_11.jpg",active,Black,8061559
5045556949149,5045556949149_1.jpg,"5045556949149_1.jpg,5045556949149_2.jpg,5045556949149_3.jpg,5045556949149_4.jpg,5045556949149_5.jpg,5045556949149_6.jpg,5045556949149_7.jpg,5045556949149_8.jpg,5045556949149_9.jpg,5045556949149_10.jpg,5045556949149_11.jpg",active,Black,8061539
5045625943375,5045625943375_1.jpg,"5045625943375_1.jpg,5045625943375_2.jpg,5045625943375_3.jpg,5045625943375_4.jpg,5045625943375_5.jpg,5045625943375_6.jpg,5045625943375_7.jpg,5045625943375_8.jpg,5045625943375_9.jpg,5045625943375_10.jpg,5045625943375_11.jpg",active,Brown,8061575
5045626034522,5045626034522_1.jpg,"5045626034522_1.jpg,5045626034522_2.jpg,5045626034522_3.jpg,5045626034522_4.jpg,5045626034522_5.jpg,5045626034522_6.jpg,5045626034522_7.jpg,5045626034522_8.jpg,5045626034522_9.jpg,5045626034522_10.jpg,5045626034522_11.jpg",active,Blue,8061622
5045626855097,5045626855097_1.jpg,"5045626855097_1.jpg,5045626855097_2.jpg,5045626855097_3.jpg,5045626855097_4.jpg,5045626855097_5.jpg,5045626855097_6.jpg,5045626855097_7.jpg,5045626855097_8.jpg,5045626855097_9.jpg,5045626855097_10.jpg,5045626855097_11.jpg",active,Yellow,8061623
5045626121376,5045626121376_1.jpg,"5045626121376_1.jpg,5045626121376_2.jpg,5045626121376_3.jpg,5045626121376_4.jpg,5045626121376_5.jpg,5045626121376_6.jpg,5045626121376_11.jpg",active,Blue,8061568
5045559187371,5045559187371_1.jpg,"5045559187371_1.jpg,5045559187371_2.jpg,5045559187371_3.jpg,5045559187371_4.jpg,5045559187371_5.jpg,5045559187371_6.jpg,5045559187371_7.jpg,5045559187371_8.jpg,5045559187371_11.jpg",active,Black,8061576
5045626744193,5045626744193_1.jpg,"5045626744193_1.jpg,5045626744193_2.jpg,5045626744193_3.jpg,5045626744193_4.jpg,5045626744193_5.jpg,5045626744193_6.jpg,5045626744193_7.jpg,5045626744193_8.jpg,5045626744193_9.jpg,5045626744193_11.jpg",active,Miscellaneous,8061549
5045626290539,5045626290539_1.jpg,"5045626290539_1.jpg,5045626290539_2.jpg,5045626290539_3.jpg,5045626290539_4.jpg,5045626290539_5.jpg,5045626290539_6.jpg,5045626290539_7.jpg,5045626290539_8.jpg,5045626290539_9.jpg,5045626290539_10.jpg,5045626290539_11.jpg",active,Black,8061587
5045625942682,5045625942682_1.jpg,"5045625942682_1.jpg,5045625942682_2.jpg,5045625942682_3.jpg,5045625942682_4.jpg,5045625942682_5.jpg,5045625942682_6.jpg,5045625942682_7.jpg,5045625942682_8.jpg,5045625942682_9.jpg,5045625942682_10.jpg,5045625942682_11.jpg",active,Yellow,8061518
5045625760644,5045625760644_1.jpg,"5045625760644_1.jpg,5045625760644_2.jpg,5045625760644_3.jpg,5045625760644_4.jpg,5045625760644_5.jpg,5045625760644_6.jpg,5045625760644_7.jpg,5045625760644_8.jpg,5045625760644_9.jpg,5045625760644_10.jpg,5045625760644_11.jpg",inactive,Beige,8061524
5045621558962,5045621558962_1.jpg,"5045621558962_1.jpg,5045621558962_2.jpg,5045621558962_3.jpg,5045621558962_4.jpg,5045621558962_5.jpg,5045621558962_6.jpg,5045621558962_7.jpg,5045621558962_8.jpg,5045621558962_9.jpg,5045621558962_11.jpg",inactive,Black,7824078
